chr12	120137368	120137518	L1MC5	493	+	chr12	120137390	120137391	GCN1	0.153044	-
chr12	120226706	120226878	MIRb	369	+	chr12	120226844	120226845	PXN	6.412266	-
chr12	120579966	120580253	AluSz	2041	+	chr12	120580139	120580140	POP5	0.310675	-
chr12	120579966	120580253	AluSz	2041	+	chr12	120579995	120579996	POP5	0.031831	-
chr12	120770053	120770326	AluJo	1748	-	chr12	120770137	120770138	SPPL3	0.842343	-
chr12	120791811	120791969	L1M5	584	-	chr12	120791945	120791946	SPPL3	0.082661	-
chr12	121007177	121007355	L1MD2	710	-	chr12	121007229	121007230	C12orf43	0.007883	-
chr12	121012186	121012570	L2	1060	-	chr12	121012448	121012449	C12orf43	1.419493	-
chr12	121024629	121024829	MamTip3	447	+	chr12	121024642	121024643	OASL	0.000550	-
chr12	121032428	121032738	LTR16C	814	+	chr12	121032642	121032643	OASL	0.538891	-
chr12	121297858	121298163	AluSg7	2472	-	chr12	121298057	121298058	CAMKK2	3.771266	-
chr12	121297858	121298163	AluSg7	2472	-	chr12	121298057	121298058	CAMKK2	1.214040	-
chr12	121310279	121310579	AluJr	1978	+	chr12	121310394	121310395	ANAPC5	1.026952	-
chr12	121320968	121321260	AluSp	2328	+	chr12	121321111	121321112	ANAPC5	0.166310	-
chr12	121335159	121335465	AluSq2	2492	-	chr12	121335172	121335173		1.176771	-
chr12	121335159	121335465	AluSq2	2492	-	chr12	121335172	121335173	ANAPC5	0.603443	-
chr12	121825003	121825044	MIRb	273	-	chr12	121825006	121825007		2.343412	+
chr12	121893448	121893871	MLT1C2	1436	-	chr12	121893817	121893818	PSMD9	0.009564	+
chr12	121897271	121897556	AluSx1	1875	-	chr12	121897271	121897272	PSMD9	0.055336	+
chr12	121901981	121902155	L1MB7	1863	-	chr12	121902048	121902049	PSMD9	0.050210	+
chr12	122019180	122019428	AluJb	1562	-	chr12	122019422	122019423	BCL7A	0.582773	+
chr12	122134187	122134361	AluSx	1155	-	chr12	122134321	122134322		1.716780	+
chr12	122134187	122134361	AluSx	1155	-	chr12	122134321	122134322	MLXIP	0.145553	+
chr12	122134187	122134361	AluSx	1155	-	chr12	122134321	122134322		1.514127	+
chr12	122217522	122217820	AluJr	1692	-	chr12	122217789	122217790	DIABLO	0.287124	-
chr12	122218660	122218951	AluSg	2142	+	chr12	122218695	122218696	DIABLO	0.573447	-
chr12	122222321	122222591	AluY	2095	+	chr12	122222556	122222557	DIABLO	4.221810	-
chr12	122343936	122344061	AluJr	813	+	chr12	122344044	122344045	CLIP1	0.033097	-
chr12	122417323	122417476	AluJr4	1076	+	chr12	122417442	122417443		3.805538	-
chr12	122484100	122484397	AluSx3	1672	-	chr12	122484162	122484163	ZCCHC8	0.047200	-
chr12	122485120	122485413	AluSp	2357	-	chr12	122485226	122485227		1.089246	-
chr12	122513840	122514036	AluJr	1222	+	chr12	122513917	122513918	RSRC2	0.020793	-
chr12	122593255	122593562	AluSc	2488	-	chr12	122593416	122593417	KNTC1	0.371678	+
chr12	122597242	122597546	AluSg	2394	-	chr12	122597243	122597244	KNTC1	0.027356	+
chr12	122609095	122609209	L2a	390	+	chr12	122609197	122609198	KNTC1	0.052303	+
chr12	122612718	122612968	Charlie1a	1360	-	chr12	122612882	122612883	KNTC1	0.193050	+
chr12	122619887	122620186	AluSz	2225	+	chr12	122620042	122620043	KNTC1	0.279307	+
chr12	122761538	122761827	AluJb	1802	+	chr12	122761774	122761775		9.115387	+
chr12	122761538	122761827	AluJb	1802	+	chr12	122761774	122761775		2.182683	+
chr12	122761538	122761827	AluJb	1802	+	chr12	122761774	122761775		3.738220	+
chr12	123165505	123165876	MLT1A	1373	+	chr12	123165606	123165607	MPHOSPH9	0.146547	-
chr12	123272293	123272359	Charlie4z	307	-	chr12	123272334	123272335	CDK2AP1	3.337778	-
chr12	123618016	123618311	AluSp	2480	-	chr12	123618016	123618017	DDX55	0.353322	+
chr12	123659184	123659387	AluSx	1517	+	chr12	123659363	123659364	GTF2H3	0.616949	+
chr12	123743373	123743675	AluSp	2349	+	chr12	123743472	123743473	ATP6V0A2	0.524492	+
chr12	123749680	123750063	L4_A_Mam	350	+	chr12	123749996	123749997	ATP6V0A2	0.170497	+
chr12	124789080	124789421	L1MC3	1552	+	chr12	124789308	124789309	SCARB1	0.076634	-
chr12	125125657	125125904	L1ME4a	427	+	chr12	125125742	125125743	AACS	0.283849	+
chr12	131906388	131906521	AluSg	1040	-	chr12	131906490	131906491	ULK1	0.119097	+
chr12	131940880	131941153	L1MA5	815	-	chr12	131940927	131940928	PUS1	0.104074	+
chr12	132738876	132739271	L1PA15	2311	+	chr12	132738907	132738908	ANKLE2	7.288479	-
chr12	132742551	132742676	MIR	204	+	chr12	132742558	132742559	ANKLE2	0.052332	-
chr12	132751233	132751540	AluSx1	2318	-	chr12	132751334	132751335	ANKLE2	0.409266	-
chr12	132848943	132849248	AluSz	1916	-	chr12	132848991	132848992	CHFR	0.003091	-
chr12	133040281	133040593	AluJo	1847	+	chr12	133040434	133040435	ZNF84	0.093323	+
chr12	133047541	133047625	5S	650	-	chr12	133047621	133047622	ZNF84	0.397874	+
chr12	133142429	133143337	L1MB4	4296	+	chr12	133142815	133142816		1.826338	+
chr13	20066352	20066759	Tigger2a	1993	-	chr13	20066578	20066579	ZMYM2	0.221490	+
chr13	20439857	20440379	MER39	1463	+	chr13	20439904	20439905	CRYL1	0.094849	-
chr13	21381894	21382009	X9b_DNA	476	+	chr13	21381994	21381995	ZDHHC20	0.123283	-
chr13	21496552	21496656	MIRb	304	+	chr13	21496652	21496653	MICU2	1.081644	-
chr13	23373496	23373824	AluSc	2242	+	chr13	23373693	23373694	SACS	0.791251	-
chr13	25329814	25330125	AluJr	1814	-	chr13	25329937	25329938		1.898934	+
chr13	26399929	26400075	MER3	466	+	chr13	26400073	26400074	CDK8	0.024536	+
chr13	32480837	32481148	AluSz	2369	+	chr13	32480845	32480846	N4BP2L2	0.200294	-
chr13	32525722	32526613	L1MC5a	1721	+	chr13	32526048	32526049	N4BP2L2	0.000672	-
chr13	36336398	36337086	L1MB5	1323	+	chr13	36336923	36336924		3.482218	-
chr13	37024945	37025241	AluSx	2341	-	chr13	37024947	37024948	SUPT20H	0.255453	-
chr13	39022570	39022751	MamRep137	531	-	chr13	39022742	39022743	PROSER1	0.000046	-
chr13	41374461	41374640	MER63A	740	-	chr13	41374475	41374476	NAA16	0.182745	+
chr13	45005082	45005398	AluSz	2040	-	chr13	45005110	45005111	GPALPP1	0.188171	+
chr13	45206315	45206468	L2b	385	+	chr13	45206355	45206356	GTF2F2	0.017462	+
chr13	45369933	45370316	L2a	388	+	chr13	45369959	45369960	TPT1-AS1	0.334079	+
chr13	45387509	45387810	MER63D	1362	-	chr13	45387585	45387586	TPT1-AS1	0.044419	+
chr13	46350981	46351264	AluJo	1716	+	chr13	46351007	46351008	RUBCNL	0.129101	-
chr13	46698794	46699264	L1MB2	2164	-	chr13	46699250	46699251		14.515964	+
chr13	49447347	49449262	L1ME3Cz	1068	-	chr13	49449140	49449141		1.265015	+
chr13	49495518	49495796	AluSg	2283	-	chr13	49495610	49495611	PHF11	0.006567	+
chr13	49495518	49495796	AluSg	2283	-	chr13	49495665	49495666	PHF11	0.082928	+
chr13	49525887	49526197	AluSz6	2536	+	chr13	49526189	49526190	PHF11	3.280035	+
chr13	49998682	49998942	AluSz	1983	+	chr13	49998785	49998786	DLEU2	0.239377	-
chr13	50389866	50390340	LTR33	1926	-	chr13	50390202	50390203		1.335930	+
chr13	51466604	51466914	AluY	2316	-	chr13	51466825	51466826	INTS6-AS1	0.002753	+
chr13	52014530	52014695	FRAM	1092	-	chr13	52014565	52014566	ALG11	0.325013	+
chr13	52023793	52023969	AluSx	1512	-	chr13	52023828	52023829	ALG11	0.470757	+
chr13	52429313	52429619	L2b	444	+	chr13	52429367	52429368	VPS36	0.533681	-
chr13	52473336	52473664	L2d2	242	+	chr13	52473535	52473536	CKAP2	0.064225	+
chr13	75848622	75849022	L1PB1	2763	-	chr13	75848976	75848977	LMO7	0.115826	+
chr13	95588089	95588205	MIRc	263	-	chr13	95588133	95588134	DZIP1	0.011789	-
chr13	95643608	95643746	L2b	332	+	chr13	95643664	95643665		1.234572	-
chr13	97955850	97956163	AluY	2659	+	chr13	97956048	97956049		2.899017	+
chr13	98384214	98384492	AluSx1	2117	-	chr13	98384361	98384362	FARP1	0.319913	+
chr13	98945722	98946318	L2a	581	-	chr13	98946252	98946253		2.166652	+
chr13	100438448	100438841	LTR47B2	2324	+	chr13	100438645	100438646		8.485195	+
chr13	100438448	100438841	LTR47B2	2324	+	chr13	100438645	100438646		1.512942	+
chr13	106561732	106562108	LTR75B	1135	-	chr13	106561951	106561952	ARGLU1	0.750963	-
chr13	110943094	110943392	AluSx1	2329	+	chr13	110943220	110943221		13.470521	-
chr13	113178437	113178751	MER2	1580	+	chr13	113178478	113178479	PCID2	0.137008	-
chr13	113187336	113187925	L1M4	1297	-	chr13	113187399	113187400	PCID2	3.311705	-
chr13	113188388	113188903	LTR73	2306	+	chr13	113188608	113188609	PCID2	1.636841	-
chr13	113304650	113304956	AluSq2	2321	-	chr13	113304932	113304933	LAMP1	1.902980	+
chr13	114244493	114244571	MADE1	506	-	chr13	114244562	114244563	CDC16	3.568918	+
chr13	114284976	114285343	L1M3	1917	-	chr13	114285077	114285078	UPF3A	0.786206	+
chr13	114285921	114286050	L1ME1	427	-	chr13	114285975	114285976	UPF3A	0.113480	+
chr14	20354415	20354713	AluJb	1795	+	chr14	20354642	20354643	PARP2	0.360124	+
chr14	20450831	20451138	AluSq2	2137	+	chr14	20450879	20450880	OSGEP	0.389594	-
chr14	20991537	20991827	AluSg	2243	-	chr14	20991753	20991754	METTL17	0.020265	+
chr14	21020014	21020322	AluSg4	2480	+	chr14	21020291	21020292	NDRG2	0.144118	-
chr14	21416484	21416626	AluSx	1128	+	chr14	21416606	21416607	CHD8	0.053154	-
chr14	21504654	21504945	AluSz	1978	+	chr14	21504942	21504943	METTL3	0.008590	-
chr14	22872963	22873097	L2d2	236	+	chr14	22873085	22873086	LRP10	0.118524	+
chr14	22905758	22906044	AluJb	1769	-	chr14	22905953	22905954	RBM23	0.028917	-
chr14	22911633	22911935	AluSx	2216	+	chr14	22911792	22911793	RBM23	0.608738	-
chr14	22948167	22948452	AluJr	1767	+	chr14	22948234	22948235	HAUS4	0.005101	-
chr14	22975243	22975301	MIR3	214	-	chr14	22975295	22975296	AJUBA	0.118741	-
chr14	23062726	23062810	MIRb	226	-	chr14	23062770	23062771	ACIN1	0.469402	-
chr14	23064617	23064918	AluSg	2262	+	chr14	23064629	23064630	ACIN1	0.024598	-
chr14	23064617	23064918	AluSg	2262	+	chr14	23064710	23064711	ACIN1	0.112890	-
chr14	23064617	23064918	AluSg	2262	+	chr14	23064704	23064705	ACIN1	0.025262	-
chr14	23130118	23130204	L3b	337	-	chr14	23130143	23130144	SLC7A8	0.141301	-
chr14	23563160	23563264	MIRc	225	-	chr14	23563223	23563224	AP1G2	0.431160	-
chr14	23564713	23564879	AluJb	797	-	chr14	23564799	23564800	AP1G2	0.412849	-
chr14	23564713	23564879	AluJb	797	-	chr14	23564818	23564819	AP1G2	0.006389	-
chr14	23635627	23636652	LTR12D	7112	+	chr14	23636378	23636379		1.928165	+
chr14	24139952	24140182	L1ME4b	306	+	chr14	24140008	24140009	EMC9	1.645561	-
chr14	24144548	24144802	MIR	800	-	chr14	24144657	24144658	PSME2	0.276777	-
chr14	24154943	24155045	MER102c	374	+	chr14	24154960	24154961	RNF31	0.163717	+
chr14	24163593	24163863	AluSp	1985	+	chr14	24163612	24163613	IRF9	0.104020	+
chr14	24212095	24212392	AluSp	2074	-	chr14	24212109	24212110	CHMP4A	0.233081	-
chr14	24241348	24241628	AluSz	2257	+	chr14	24241436	24241437	TINF2	0.196772	-
chr14	24291900	24292109	MIRb	562	+	chr14	24291921	24291922	DHRS1	0.004419	-
chr14	24313281	24313403	L3b	249	-	chr14	24313311	24313312	LTB4R	0.098160	+
chr14	28830133	28830430	AluY	2236	-	chr14	28830250	28830251	LINC02327	0.260491	+
chr14	30611293	30611420	L2a	198	-	chr14	30611302	30611303	G2E3	0.374022	+
chr14	31108092	31108389	AluSp	2119	-	chr14	31108204	31108205		1.065061	-
chr14	31136816	31137121	AluY	2601	-	chr14	31136838	31136839	HECTD1	0.284492	-
chr14	31297710	31297897	MIR	594	-	chr14	31297720	31297721	HEATR5A	0.198757	-
chr14	31690047	31691506	Tigger2	8248	+	chr14	31690763	31690764		1.437429	+
chr14	31843596	31844026	L2c	478	+	chr14	31843744	31843745	NUBPL	0.272847	+
chr14	34794370	34794587	MLT1H	674	+	chr14	34794392	34794393		1.934602	-
chr14	35027476	35027775	AluSg4	2349	+	chr14	35027730	35027731	SRP54	0.705226	+
chr14	35574846	35575144	AluSx	2159	+	chr14	35574934	35574935		1.228338	-
chr14	44393545	44394178	Tigger13a	1367	-	chr14	44393711	44393712	RP11-99L13.2	0.151032	-
chr14	45025284	45025584	AluSg	2413	+	chr14	45025473	45025474	TOGARAM1	0.015554	+
chr14	45206294	45206590	AluJb	2013	-	chr14	45206444	45206445	MIS18BP1	0.296245	-
chr14	47901181	47907204	L1PA2	27346	+	chr14	47901629	47901630		1.277121	-
chr14	49654366	49654533	MER3	628	+	chr14	49654463	49654464	POLE2	0.019191	-
chr14	49785602	49785914	AluJb	1825	+	chr14	49785774	49785775	NEMF	0.130914	-
chr14	49796226	49796328	L2c	220	+	chr14	49796314	49796315	NEMF	0.128871	-
chr14	50342458	50342639	MER53	988	+	chr14	50342609	50342610	CDKL1	0.354601	-
chr14	50395904	50396213	AluSx1	2537	+	chr14	50396137	50396138		1.165143	-
chr14	50921393	50921679	AluY	2346	-	chr14	50921528	50921529	PYGL	1.796612	-
chr14	51553918	51555014	L1MC3	5054	+	chr14	51554683	51554684	FRMD6	0.376735	+
chr14	51553918	51555014	L1MC3	5054	+	chr14	51554669	51554670	FRMD6	2.081066	+
chr14	51999272	51999348	Tigger5b	389	-	chr14	51999338	51999339	RTRAF	0.070172	+
chr14	52008012	52008545	MLT1F2	1737	+	chr14	52008106	52008107	NID2	0.002122	-
chr14	52011783	52012031	MIRb	682	+	chr14	52012021	52012022	NID2	0.141098	-
chr14	52647001	52647142	AluY	2025	-	chr14	52647124	52647125	ERO1A	0.108320	-
chr14	52672023	52672321	AluY	2372	+	chr14	52672235	52672236	ERO1A	0.087241	-
chr14	52718507	52718790	AluSc	2297	+	chr14	52718507	52718508	PSMC6	0.110340	+
chr14	52721309	52721521	L2a	819	-	chr14	52721500	52721501	PSMC6	1.262922	+
chr14	52819992	52820235	Charlie16	1373	+	chr14	52820034	52820035	RP11-589M4.3	0.203792	-
chr14	55058550	55058844	AluSx	2287	+	chr14	55058688	55058689		4.003081	+
chr14	55378485	55378700	L2a	732	+	chr14	55378580	55378581		3.921265	-
chr14	55601740	55602035	AluSz6	1977	-	chr14	55601756	55601757		9.309551	+
chr14	57210380	57211632	Tigger4	13630	-	chr14	57210604	57210605		4.319430	-
chr14	57237393	57237541	L1MD3	725	+	chr14	57237506	57237507	EXOC5	1.790896	-
chr14	58212836	58213125	AluSz6	2240	+	chr14	58213034	58213035	ACTR10	13.485480	+
chr14	58223472	58223530	L4_C_Mam	246	-	chr14	58223493	58223494	ACTR10	0.173916	+
chr14	58269852	58270145	AluSx1	2198	-	chr14	58269975	58269976	PSMA3	0.093729	+
chr14	59486919	59487232	AluSz	2384	+	chr14	59487194	59487195	JKAMP	2.935019	+
chr14	59500801	59501048	MER58B	943	+	chr14	59500882	59500883	JKAMP	0.009480	+
chr14	61298765	61299065	MER50	1976	-	chr14	61298803	61298804		1.138580	-
chr14	64457910	64458179	AluJb	1548	-	chr14	64457997	64457998	MTHFD1	0.580270	+
chr14	64515951	64516286	AluJr	1503	+	chr14	64516093	64516094		5.016424	+
chr14	64768052	64768339	AluJr	1772	-	chr14	64768213	64768214	SPTB	0.449448	-
chr14	67142982	67143080	MER81	393	-	chr14	67143001	67143002	GPHN	0.000484	+
chr14	67315269	67315575	AluYj4	2200	-	chr14	67315294	67315295	MPP5	0.001790	+
chr14	67592774	67593086	AluSx1	2480	-	chr14	67592776	67592777	PIGH	2.263560	-
chr14	67660167	67660262	MIRc	335	-	chr14	67660194	67660195	VTI1B	0.000150	-
chr14	67756304	67757634	L2a	3086	+	chr14	67756421	67756422	ZFYVE26	0.138515	-
chr14	67777130	67777247	MER5B	228	+	chr14	67777183	67777184		1.335425	-
chr14	68905710	68905999	AluSz	2123	+	chr14	68905789	68905790	ACTN1	0.876392	-
chr14	69454560	69454721	MIR	505	-	chr14	69454701	69454702	SLC39A9	0.339897	+
chr14	69811463	69811900	LTR3A	3349	+	chr14	69811655	69811656		3.973202	+
chr14	70597830	70597969	L2c	201	-	chr14	70597830	70597831	MED6	0.024377	-
chr14	71078632	71078880	L1MEc	1108	-	chr14	71078651	71078652	PCNX1	0.323488	+
chr14	71400693	71400847	L1ME3Cz	349	-	chr14	71400793	71400794		2.360495	+
chr14	72975033	72975266	L3	448	+	chr14	72975207	72975208	ZFYVE1	0.330392	-
chr14	72979219	72979353	AluSz	1009	+	chr14	72979225	72979226	ZFYVE1	0.246429	-
chr14	73249696	73249807	L1ME4c	275	-	chr14	73249776	73249777	PAPLN	0.172741	+
chr14	73268250	73268436	L2	212	+	chr14	73268379	73268380	PAPLN	0.171394	+
chr14	73299298	73299525	MLT2C1	971	+	chr14	73299375	73299376	NUMB	5.028616	-
chr14	73887909	73888375	L2	531	-	chr14	73888250	73888251	ZNF410	0.203773	+
chr14	73891654	73891899	L1ME4c	401	-	chr14	73891850	73891851	ZNF410	0.128153	+
chr14	73893267	73893608	Tigger3a	1961	-	chr14	73893289	73893290	ZNF410	0.178507	+
chr14	73903496	73903800	AluJb	1596	-	chr14	73903700	73903701	ZNF410	0.343201	+
chr14	73919935	73920174	L1MC5a	975	-	chr14	73920146	73920147	ZNF410	0.009218	+
chr14	74069096	74069401	AluSg7	2519	-	chr14	74069258	74069259	ALDH6A1	0.136831	-
chr14	74834420	74834972	L2c	290	-	chr14	74834898	74834899	YLPM1	0.063441	+
chr14	75638154	75638466	AluSx	2314	+	chr14	75638368	75638369		1.576991	+
chr14	77075720	77076235	LTR78	1474	+	chr14	77076194	77076195	LINC02289	0.082202	-
chr14	77284266	77284369	L2b	241	+	chr14	77284363	77284364	POMT2	0.501996	-
chr14	77482863	77482972	MER5A	197	-	chr14	77482899	77482900	ISM2	0.097180	-
chr14	77923075	77923464	L2b	724	-	chr14	77923232	77923233	ADCK1	0.462742	+
chr14	88415788	88416199	MSTA	2258	+	chr14	88415926	88415927	SPATA7	0.316752	+
chr14	88512026	88512606	L1MC5a	1780	-	chr14	88512588	88512589		1.080558	-
chr14	92118691	92118997	AluSg	2286	+	chr14	92118726	92118727	NDUFB1	0.822772	-
chr14	92153994	92154123	AluJr	1179	-	chr14	92154021	92154022	CPSF2	0.060312	+
chr14	92704799	92704922	Charlie4z	308	-	chr14	92704905	92704906	LGMN	0.175480	-
chr14	94115482	94115533	MIRc	181	-	chr14	94115511	94115512	IFI27	0.051110	+
chr14	95455880	95456284	MER113	937	+	chr14	95456189	95456190	SYNE3	0.034714	-
chr14	96864236	96865703	L1ME3	2210	-	chr14	96864908	96864909	VRK1	0.000103	+
chr14	100140255	100140296	Tigger11a	271	+	chr14	100140293	100140294	EVL	3.413029	+
chr14	100276140	100276373	MIR3	561	+	chr14	100276199	100276200	YY1	0.211975	+
chr14	100296442	100296595	L1ME3A	337	+	chr14	100296545	100296546	SLC25A29	1.794175	-
chr14	100376748	100376838	L2b	313	+	chr14	100376805	100376806	WARS1	27.913321	-
chr14	100569528	100569624	L2b	207	+	chr14	100569558	100569559	BEGAIN	0.346235	-
chr14	100829466	100829630	MIRb	405	+	chr14	100829611	100829612	MEG3	0.164476	+
chr14	100829597	100829639	L2b	241	+	chr14	100829611	100829612	MEG3	0.164476	+
chr14	100831361	100831580	L2	364	+	chr14	100831451	100831452	MEG3	3.738891	+
chr14	100831361	100831580	L2	364	+	chr14	100831451	100831452	MEG3	3.426663	+
chr14	100831361	100831580	L2	364	+	chr14	100831527	100831528	MEG3	0.036753	+
chr14	100833267	100833557	AluSg	2344	-	chr14	100833278	100833279	MEG3	0.012620	+
chr14	100905714	100906123	L1MC5	894	-	chr14	100906044	100906045	MEG8	0.223632	+
chr14	102028230	102028527	AluJb	1939	+	chr14	102028272	102028273	DYNC1H1	0.050208	+
chr14	102032570	102032876	AluJb	1840	+	chr14	102032854	102032855	DYNC1H1	0.007837	+
chr14	102047251	102047541	AluSx	2124	+	chr14	102047418	102047419	DYNC1H1	0.019471	+
chr14	102084085	102084341	AluSz	1540	-	chr14	102084234	102084235	HSP90AA1	0.140218	-
chr14	102331248	102331549	AluSx3	2274	-	chr14	102331522	102331523	ZNF839	0.109993	+
chr14	102334752	102335056	AluJr	2029	-	chr14	102334933	102334934	ZNF839	0.092115	+
chr14	102508693	102508888	MIR1_Amn	306	-	chr14	102508817	102508818	ANKRD9	0.081570	-
chr14	103136231	103136520	MLT1D	1672	-	chr14	103136403	103136404	TNFAIP2	0.160728	+
chr14	103336300	103336596	AluSg	2102	+	chr14	103336506	103336507	EIF5	0.033638	+
chr14	103486935	103487216	AluSz6	2013	-	chr14	103487181	103487182	MARK3	0.000737	+
chr14	103681477	103681747	AluSg	2109	-	chr14	103681726	103681727		3.194530	+
chr14	103731319	103731620	AluSp	2127	+	chr14	103731431	103731432	ZFYVE21	0.500028	+
chr14	103747524	103747810	L1PB1	2104	-	chr14	103747606	103747607		2.100230	-
chr14	104729576	104729938	TAR1	247	-	chr14	104729734	104729735	ADSS1	1.072898	+
chr14	105213408	105213497	AluSc	742	-	chr14	105213428	105213429	BRF1	0.071947	-
chr14	105222047	105222630	L1ME1	984	+	chr14	105222545	105222546	BRF1	0.226422	-
chr14	105242455	105242764	AluSp	2344	+	chr14	105242605	105242606	BRF1	0.066119	-
chr15	22875395	22875558	MER3	625	+	chr15	22875462	22875463	CYFIP1	0.090925	-
chr15	22904935	22905526	L1M8	1446	-	chr15	22905440	22905441	CYFIP1	0.236698	-
chr15	25099936	25100233	AluSx1	2244	-	chr15	25100179	25100180	SNHG14	0.068185	+
chr15	25345980	25346432	L1ME2	2547	+	chr15	25346031	25346032	UBE3A	0.334979	-
chr15	25409404	25409625	MIRc	388	-	chr15	25409412	25409413	UBE3A	0.000865	-
chr15	34154710	34155010	LTR10A	1722	-	chr15	34154831	34154832	KATNBL1	0.146835	-
chr15	34154710	34155010	LTR10A	1722	-	chr15	34154831	34154832	KATNBL1	0.224106	-
chr15	34154710	34155010	LTR10A	1722	-	chr15	34154831	34154832	KATNBL1	0.321441	-
chr15	34365941	34366042	MIRb	210	+	chr15	34365994	34365995	LPCAT4	0.085758	-
chr15	34964436	34964482	MER20B	250	-	chr15	34964453	34964454	AQR	0.397369	-
chr15	39420571	39426588	L1PA2	28573	+	chr15	39420709	39420710	RP11-624L4.1	0.126563	-
chr15	40021146	40021578	MLT1D	1742	-	chr15	40021543	40021544	EIF2AK4	0.000059	+
chr15	40093818	40093888	MER5A1	425	+	chr15	40093836	40093837		1.597082	-
chr15	41365709	41366019	AluSc8	2555	-	chr15	41365747	41365748	NUSAP1	0.425558	+
chr15	41759470	41759602	FLAM_C	744	-	chr15	41759498	41759499	MGA	0.821146	+
chr15	41810435	41810744	AluJb	1810	+	chr15	41810692	41810693	MAPKBP1	0.018694	+
chr15	41815897	41816472	L1MC4a	2484	+	chr15	41816279	41816280	MAPKBP1	0.234435	+
chr15	42326266	42326318	AmnSINE1	203	+	chr15	42326301	42326302	GANC	0.545489	+
chr15	42545389	42545493	L2	189	+	chr15	42545449	42545450	LRRC57	0.021991	-
chr15	43160299	43160540	AluJr	1386	+	chr15	43160394	43160395	TMEM62	0.295346	+
chr15	43160299	43160540	AluJr	1386	+	chr15	43160323	43160324	TMEM62	0.060492	+
chr15	43188406	43188593	MER58A	800	-	chr15	43188452	43188453	CCNDBP1	0.001072	+
chr15	43377341	43377641	AluSz	2007	+	chr15	43377598	43377599	TUBGCP4	0.013448	+
chr15	43393903	43394083	L1ME1	1163	-	chr15	43394081	43394082	TUBGCP4	0.161169	+
chr15	44550506	44550850	L1M5	748	+	chr15	44550683	44550684	EIF3J	0.012249	+
chr15	44597108	44597411	AluSp	2384	-	chr15	44597172	44597173	SPG11	0.025617	-
chr15	45069184	45069490	AluY	2047	-	chr15	45069195	45069196	SORD	0.018128	+
chr15	45369641	45369710	L2b	204	+	chr15	45369707	45369708	GATM	0.351827	-
chr15	45441584	45442168	LTR66	4263	-	chr15	45441808	45441809	RP11-519G16.5	0.144693	-
chr15	45511481	45511782	AluSz	2510	-	chr15	45511607	45511608		4.227983	+
chr15	47338779	47339538	MER21A	3511	+	chr15	47339075	47339076		1.160380	+
chr15	47338779	47339538	MER21A	3511	+	chr15	47339075	47339076		1.209810	+
chr15	47743422	47743745	L2c	255	-	chr15	47743501	47743502		9.253802	+
chr15	48340931	48341229	Tigger19b	243	+	chr15	48341136	48341137	DUT	0.170656	+
chr15	48416929	48417131	MIRb	680	-	chr15	48416967	48416968	FBN1	1.605839	-
chr15	49017051	49017360	L1MC4	361	+	chr15	49017053	49017054	SECISBP2L	0.231642	-
chr15	49019616	49019675	L1ME3A	255	-	chr15	49019647	49019648	SECISBP2L	0.032323	-
chr15	49879565	49879761	MIRb	461	+	chr15	49879588	49879589	ATP8B4	0.301077	-
chr15	50492974	50493281	MSTD	782	-	chr15	50493185	50493186	USP8	1.410988	+
chr15	50492974	50493281	MSTD	782	-	chr15	50493185	50493186		1.459087	+
chr15	50599553	50599858	Charlie2b	890	+	chr15	50599665	50599666	TRPM7	0.622526	-
chr15	50725427	50725730	AluSx	2404	-	chr15	50725519	50725520	SPPL2A	0.096356	-
chr15	51338476	51338990	MER21A	2585	-	chr15	51338596	51338597	CYP19A1	4.333708	-
chr15	51338476	51338990	MER21A	2585	-	chr15	51338596	51338597	CYP19A1	5.324261	-
chr15	51338476	51338990	MER21A	2585	-	chr15	51338601	51338602	CYP19A1	2.030988	-
chr15	51338476	51338990	MER21A	2585	-	chr15	51338575	51338576	CYP19A1	0.255592	-
chr15	51954934	51955237	AluY	2495	-	chr15	51955061	51955062	LEO1	0.080512	-
chr15	52128565	52128812	MIR	637	+	chr15	52128795	52128796	GNB5	0.071344	-
chr15	52323722	52324032	AluSx	2411	+	chr15	52323896	52323897	MYO5A	0.041711	-
chr15	55186283	55187031	L1MC4	2534	+	chr15	55186842	55186843	RSL24D1	0.742745	-
chr15	55340175	55340476	AluY	2664	+	chr15	55340373	55340374	PIGB	0.438434	+
chr15	55836534	55836823	AluSx	2209	-	chr15	55836635	55836636		1.087829	-
chr15	56734077	56734537	MER65C	1790	-	chr15	56734086	56734087	ZNF280D	1.227032	-
chr15	60440558	60440697	MER5A	622	+	chr15	60440668	60440669	ICE2	0.108783	-
chr15	63278121	63278306	MER5B	481	+	chr15	63278184	63278185		1.703915	+
chr15	63529065	63529164	FLAM_A	710	-	chr15	63529142	63529143	USP3	2.152521	+
chr15	64115564	64115794	AluJb	1397	-	chr15	64115670	64115671		5.304490	+
chr15	64134062	64134334	L2c	550	+	chr15	64134176	64134177	SNX1	0.807980	+
chr15	66502391	66502588	L1MA4	528	-	chr15	66502407	66502408	RPL4	7.184732	-
chr15	67166276	67166577	L2d	207	-	chr15	67166531	67166532	SMAD3	0.095395	+
chr15	68199814	68200001	MER53	871	+	chr15	68199962	68199963	CALML4	0.108020	-
chr15	68212927	68213220	AluSz	1986	-	chr15	68213143	68213144	CLN6	0.007983	-
